algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,citationCiteseer.graph.hgr,no,10,16,0.03,1,0.0289017,512.162,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,1,16,0.03,1,0.0289017,378.023,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,2,16,0.03,1,0.0289017,515.006,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,3,16,0.03,1,0.0289017,378.641,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,4,16,0.03,1,0.0289017,515.832,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,5,16,0.03,1,0.0289017,381.235,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,6,16,0.03,1,0.0289017,511.484,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,7,16,0.03,1,0.0289017,379.656,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,8,16,0.03,1,0.0289017,518.375,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,9,16,0.03,1,0.0289017,376.779,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,10,2,0.03,1,0.0170058,53.0729,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,1,2,0.03,1,0.0170058,41.3853,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,2,2,0.03,1,0.0170058,52.6467,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,3,2,0.03,1,0.0170058,41.4201,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,4,2,0.03,1,0.0170058,53.5675,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,5,2,0.03,1,0.0170058,41.2522,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,6,2,0.03,1,0.0170058,52.9015,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,7,2,0.03,1,0.0170058,41.0817,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,8,2,0.03,1,0.0170058,52.8393,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,9,2,0.03,1,0.0170058,41.1034,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,10,32,0.03,1,0.029913,349.46,km1,182547,182547,no
